geo_point,geo_shape,suburb_id,latitude,street_no,str_name,address_pnt,easting,northing,gisid,longitude,suburb,street_id,add_comp,missing_street_number_flag,missing_street_name_flag,missing_suburb_flag,missing_suburb_id_flag,address_completeness
"-37.799970642294, 144.967238950676","{""coordinates"": [144.967238950676, -37.799970642294], ""type"": ""Point""}",585,-37.79997064,298,Lygon Street,298 Lygon Street  Carlton,321035.9047239,5814432.03107243,44308,144.96723895,Carlton,840,,False,False,False,False,Complete
"-37.833032769848, 144.986877466738","{""coordinates"": [144.986877466738, -37.833032769848], ""type"": ""Point""}",595,-37.83303277,19,The Righi,19 The Righi  South Yarra,322844.12576184,5810800.70111282,61805,144.98687747,South Yarra,1032,,False,False,False,False,Complete
"-37.838904331164, 144.976932362028","{""coordinates"": [144.976932362028, -37.838904331164], ""type"": ""Point""}",591,-37.83890433,20,Slater Street,20 Slater Street  Melbourne,321982.97805917,5810130.2387154,59682,144.97693236,Melbourne,1076,,False,False,False,False,Complete
"-37.830094956288, 144.965773999829","{""coordinates"": [144.965773999829, -37.830094956288], ""type"": ""Point""}",596,-37.83009496,146,Coventry Street,146 Coventry Street  Southbank,320979.71329672,5811086.44634369,24359,144.965774,Southbank,1360,,False,False,False,False,Complete
"-37.840995256489, 144.978521825038","{""coordinates"": [144.978521825038, -37.840995256489], ""type"": ""Point""}",591,-37.84099526,6,Armadale Street,6 Armadale Street  Melbourne,322127.87913296,5809901.24625101,59629,144.97852183,Melbourne,384,,False,False,False,False,Complete
"-37.810456502303, 144.965816391952","{""coordinates"": [144.965816391952, -37.810456502303], ""type"": ""Point""}",591,-37.8104565,14,QV Urban Market,14 QV Urban Market  Melbourne,320935.98283047,5813265.73196589,41570,144.96581639,Melbourne,117917,,False,False,False,False,Complete
"-37.792559502342, 144.919981336567","{""coordinates"": [144.919981336567, -37.792559502342], ""type"": ""Point""}",590,-37.7925595,10,Mcallister Mews,10 Mcallister Mews  Kensington,316856.59004787,5815162.84777142,58587,144.91998134,Kensington,1425,,False,False,False,False,Complete
"-37.814060429831, 144.97012437691","{""coordinates"": [144.97012437691, -37.814060429831], ""type"": ""Point""}",591,-37.81406043,8,Alfred Place,8 Alfred Place  Melbourne,321323.93338908,5812874.06808229,25605,144.97012438,Melbourne,377,,False,False,False,False,Complete
"-37.804445125618, 144.952862531129","{""coordinates"": [144.952862531129, -37.804445125618], ""type"": ""Point""}",592,-37.80444513,16,Gardiner Street,16 Gardiner Street  North Melbourne,319780.94962174,5813907.88052283,56123,144.95286253,North Melbourne,647,,False,False,False,False,Complete
"-37.800394069892, 144.931670966658","{""coordinates"": [144.931670966658, -37.800394069892], ""type"": ""Point""}",590,-37.80039407,58,Mclennan Drive,58 Mclennan Drive  Kensington,317905.20421131,5814316.32004337,23957,144.93167097,Kensington,119558,,False,False,False,False,Complete
"-37.794935460653, 144.918698421484","{""coordinates"": [144.918698421484, -37.794935460653], ""type"": ""Point""}",590,-37.79493546,5,Holsten Lane South,5 Holsten Lane South  Kensington,316749.49004466,5814896.6807003,58972,144.91869842,Kensington,1420,,False,False,False,False,Complete
"-37.814179193828, 144.943789805899","{""coordinates"": [144.943789805899, -37.814179193828], ""type"": ""Point""}",599,-37.81417919,9,Newquay Promenade,9 Newquay Promenade  Docklands,319005.92359523,5812810.18526411,46606,144.94378981,Docklands,117864,,False,False,False,False,Complete
"-37.807144979376, 144.958300602788","{""coordinates"": [144.958300602788, -37.807144979376], ""type"": ""Point""}",591,-37.80714498,486,Queen Street,486 Queen Street  Melbourne,320266.28623193,5813618.76478907,5784,144.9583006,Melbourne,1010,,False,False,False,False,Complete
"-37.808819009207, 144.973217848531","{""coordinates"": [144.973217848531, -37.808819009207], ""type"": ""Point""}",587,-37.80881901,4,Nicholson Street,4 Nicholson Street  East Melbourne,321583.64037544,5813461.60033036,43028,144.97321785,East Melbourne,931,,False,False,False,False,Complete
"-37.805809821256, 144.954115231254","{""coordinates"": [144.954115231254, -37.805809821256], ""type"": ""Point""}",597,-37.80580982,221,Victoria Street,221 Victoria Street  West Melbourne,319894.55841202,5813758.86128125,57757,144.95411523,West Melbourne,1152,,False,False,False,False,Complete
"-37.83356046578, 144.977334174605","{""coordinates"": [144.977334174605, -37.83356046578], ""type"": ""Point""}",591,-37.83356047,75,Domain Road,75 Domain Road  Melbourne,322005.49242715,5810723.99363495,48015,144.97733417,Melbourne,572,,False,False,False,False,Complete
"-37.809366791776, 144.978575575661","{""coordinates"": [144.978575575661, -37.809366791776], ""type"": ""Point""}",587,-37.80936679,14,Lansdowne Street,14 Lansdowne Street  East Melbourne,322056.64210348,5813411.03462126,385,144.97857558,East Melbourne,778,,False,False,False,False,Complete
"-37.818258283553, 144.967230474091","{""coordinates"": [144.967230474091, -37.818258283553], ""type"": ""Point""}",591,-37.81825828,,Flinders Street Station Concourse,Flinders Street Station Concourse  Melbourne,321079.31342335,5812402.70878188,41214,144.96723047,Melbourne,1604,,True,False,False,False,Partial
"-37.809020083436, 144.915738365116","{""coordinates"": [144.915738365116, -37.809020083436], ""type"": ""Point""}",597,-37.80902008,,Dock Link Road,Northern Port Roads Dock Link Road  West Melbourne,316523.70346302,5813327.94654896,46413,144.91573836,West Melbourne,1333,Northern Port Roads,True,False,False,False,Partial
"-37.816841315905, 144.970055431824","{""coordinates"": [144.970055431824, -37.816841315905], ""type"": ""Point""}",591,-37.81684132,127,Flinders Street,127 Flinders Street  Melbourne,321324.57002119,5812565.35229011,37710,144.97005543,Melbourne,636,,False,False,False,False,Complete
"-37.815805367422, 144.957257095134","{""coordinates"": [144.957257095134, -37.815805367422], ""type"": ""Point""}",591,-37.81580537,558,Bourke Street,558 Bourke Street  Melbourne,320195.42911076,5812655.74631262,43184,144.9572571,Melbourne,455,,False,False,False,False,Complete
"-37.80380360444, 144.942876904659","{""coordinates"": [144.942876904659, -37.80380360444], ""type"": ""Point""}",592,-37.8038036,14,Stawell Street,14 Stawell Street  North Melbourne,318900.20652126,5813959.75768608,55243,144.9428769,North Melbourne,1095,,False,False,False,False,Complete
"-37.804830714083, 144.95143109064","{""coordinates"": [144.95143109064, -37.804830714083], ""type"": ""Point""}",592,-37.80483071,14,Blair Place,14 Blair Place  North Melbourne,319655.85792752,5813862.33094857,55856,144.95143109,North Melbourne,447,,False,False,False,False,Complete
"-37.795067429402, 144.927421362098","{""coordinates"": [144.927421362098, -37.795067429402], ""type"": ""Point""}",590,-37.79506743,26,Henry Street,26 Henry Street  Kensington,317517.920058,5814899.10757247,15962,144.92742136,Kensington,703,,False,False,False,False,Complete
"-37.801867087273, 144.946795137724","{""coordinates"": [144.946795137724, -37.801867087273], ""type"": ""Point""}",592,-37.80186709,40,Provost Street,40 Provost Street  North Melbourne,319240.46504256,5814182.23385077,45832,144.94679514,North Melbourne,1002,,False,False,False,False,Complete
"-37.807633911752, 144.958430764242","{""coordinates"": [144.958430764242, -37.807633911752], ""type"": ""Point""}",591,-37.80763391,141,Therry Street,141 Therry Street  Melbourne,320278.93129592,5813564.76033832,13877,144.95843076,Melbourne,1120,,False,False,False,False,Complete
"-37.837521074729, 144.984761262541","{""coordinates"": [144.984761262541, -37.837521074729], ""type"": ""Point""}",595,-37.83752107,21,Walsh Street,21 Walsh Street  South Yarra,322668.62923681,5810298.63381768,62724,144.98476126,South Yarra,1155,,False,False,False,False,Complete
"-37.797049028244, 144.940921155662","{""coordinates"": [144.940921155662, -37.797049028244], ""type"": ""Point""}",592,-37.79704903,148,Macaulay Road,148 Macaulay Road  North Melbourne,318711.49582929,5814705.49498778,30528,144.94092116,North Melbourne,847,,False,False,False,False,Complete
"-37.826340403818, 144.954740992555","{""coordinates"": [144.954740992555, -37.826340403818], ""type"": ""Point""}",840,-37.8263404,66,Normanby Road,66 Normanby Road  South Wharf,319999.53530517,5811481.86446158,36376,144.95474099,South Wharf,1368,,False,False,False,False,Complete
"-37.788586199658, 144.933131536239","{""coordinates"": [144.933131536239, -37.788586199658], ""type"": ""Point""}",590,-37.7885862,243,Racecourse Road,243 Racecourse Road  Kensington,318004.82707566,5815629.44166897,21810,144.93313154,Kensington,119624,,False,False,False,False,Complete
"-37.814960667172, 144.954018071195","{""coordinates"": [144.954018071195, -37.814960667172], ""type"": ""Point""}",591,-37.81496067,33,Rose Lane,33 Rose Lane  Melbourne,319908.24312027,5812743.23910097,46761,144.95401807,Melbourne,1037,,False,False,False,False,Complete
"-37.790473500524, 144.93831158725","{""coordinates"": [144.93831158725, -37.790473500524], ""type"": ""Point""}",592,-37.7904735,80,Alfred Street,80 Alfred Street  North Melbourne,318465.61839749,5815430.09021004,22465,144.93831159,North Melbourne,119625,,False,False,False,False,Complete
"-37.796961059871, 144.960926296128","{""coordinates"": [144.960926296128, -37.796961059871], ""type"": ""Point""}",593,-37.79696106,,Grattan Street,"Shop 75, Ground Union House Building 130, University of Melbourne Grattan Street  Parkville",320472.79295735,5814753.88186959,39646,144.9609263,Parkville,674,"Shop 75, Ground Union House Building 130, University of Melbourne",True,False,False,False,Partial
"-37.794530616134, 144.930115951037","{""coordinates"": [144.930115951037, -37.794530616134], ""type"": ""Point""}",590,-37.79453062,483,Macaulay Road,483 Macaulay Road  Kensington,317753.87423376,5814963.93468941,33448,144.93011595,Kensington,847,,False,False,False,False,Complete
"-37.825652368577, 144.96652422343","{""coordinates"": [144.96652422343, -37.825652368577], ""type"": ""Point""}",596,-37.82565237,166,Sturt Street,166 Sturt Street  Southbank,321035.0082036,5811580.8620043,49296,144.96652422,Southbank,364,,False,False,False,False,Complete
"-37.795228545952, 144.918966179555","{""coordinates"": [144.918966179555, -37.795228545952], ""type"": ""Point""}",590,-37.79522855,22,Mcnamara Mews,22 Mcnamara Mews  Kensington,316773.79189118,5814864.68307837,31533,144.91896618,Kensington,2037,,False,False,False,False,Complete
"-37.823296941423, 144.940829370658","{""coordinates"": [144.940829370658, -37.823296941423], ""type"": ""Point""}",599,-37.82329694,13,Point Park Crescent,13 Point Park Crescent  Docklands,318767.61437492,5811792.67896684,40368,144.94082937,Docklands,119560,,False,False,False,False,Complete
"-37.791712215237, 144.921421263565","{""coordinates"": [144.921421263565, -37.791712215237], ""type"": ""Point""}",590,-37.79171222,17,Watkins Way,17 Watkins Way  Kensington,316981.29688401,5815259.68936726,20438,144.92142126,Kensington,1441,,False,False,False,False,Complete
"-37.836303353199, 144.98502389326","{""coordinates"": [144.98502389326, -37.836303353199], ""type"": ""Point""}",595,-37.83630335,71,Walsh Street,71 Walsh Street  South Yarra,322688.82556843,5810434.25849878,62702,144.98502389,South Yarra,1155,,False,False,False,False,Complete
"-37.824602558076, 144.987491720427","{""coordinates"": [144.987491720427, -37.824602558076], ""type"": ""Point""}",591,-37.82460256,146,Olympic Boulevard,146 Olympic Boulevard  Melbourne,322878.02556374,5811737.33304761,41463,144.98749172,Melbourne,119497,,False,False,False,False,Complete
"-37.796110855685, 144.95161439591","{""coordinates"": [144.95161439591, -37.796110855685], ""type"": ""Point""}",593,-37.79611086,11,Gatehouse Street,11 Gatehouse Street  Parkville,319650.785139,5814830.29346595,46209,144.9516144,Parkville,649,,False,False,False,False,Complete
"-37.793351020739, 144.921257996587","{""coordinates"": [144.921257996587, -37.793351020739], ""type"": ""Point""}",590,-37.79335102,19,Chinnock Lane,19 Chinnock Lane  Kensington,316970.96464951,5815077.51714863,32185,144.921258,Kensington,1296,,False,False,False,False,Complete
"-37.817452117007, 144.977713283939","{""coordinates"": [144.977713283939, -37.817452117007], ""type"": ""Point""}",587,-37.81745212,8,Wellington Crescent,8 Wellington Crescent  East Melbourne,322000.15074551,5812512.19651599,3747,144.97771328,East Melbourne,1168,,False,False,False,False,Complete
"-37.790360085578, 144.930122020055","{""coordinates"": [144.930122020055, -37.790360085578], ""type"": ""Point""}",590,-37.79036009,49,Eastwood Street,49 Eastwood Street  Kensington,317744.15876791,5815426.73511527,28361,144.93012202,Kensington,594,,False,False,False,False,Complete
"-37.812063703121, 144.98639780547","{""coordinates"": [144.98639780547, -37.812063703121], ""type"": ""Point""}",587,-37.8120637,97,Grey Street,97 Grey Street  East Melbourne,322751.74443053,5813126.64174228,8800,144.98639781,East Melbourne,677,,False,False,False,False,Complete
"-37.799516025462, 144.954377574988","{""coordinates"": [144.954377574988, -37.799516025462], ""type"": ""Point""}",592,-37.79951603,57,Flemington Road,57 Flemington Road  North Melbourne,319902.36563002,5814457.76498082,39560,144.95437758,North Melbourne,632,,False,False,False,False,Complete
"-37.790805480953, 144.919921717338","{""coordinates"": [144.919921717338, -37.790805480953], ""type"": ""Point""}",588,-37.79080548,264,Smithfield Road,264 Smithfield Road  Flemington,316847.00795264,5815357.36860651,45736,144.91992172,Flemington,1078,,False,False,False,False,Complete
"-37.804768594123, 144.961206875463","{""coordinates"": [144.961206875463, -37.804768594123], ""type"": ""Point""}",585,-37.80476859,33,Lansdowne Place,33 Lansdowne Place  Carlton,320516.40225749,5813888.05048173,11450,144.96120687,Carlton,777,,False,False,False,False,Complete
"-37.79792034182, 144.930035870221","{""coordinates"": [144.930035870221, -37.79792034182], ""type"": ""Point""}",590,-37.79792034,40,Tennyson Street,40 Tennyson Street  Kensington,317755.15453896,5814587.63277937,33163,144.93003587,Kensington,1119,,False,False,False,False,Complete
"-37.80329933479, 144.95897544405","{""coordinates"": [144.95897544405, -37.80329933479], ""type"": ""Point""}",591,-37.80329933,93,Berkeley Street,93 Berkeley Street  Melbourne,320316.37762901,5814046.79898732,58361,144.95897544,Melbourne,441,,False,False,False,False,Complete
"-37.819229470917, 144.958009457937","{""coordinates"": [144.958009457937, -37.819229470917], ""type"": ""Point""}",591,-37.81922947,481,Flinders Lane,481 Flinders Lane  Melbourne,320269.96651134,5812277.2343623,27522,144.95800946,Melbourne,635,,False,False,False,False,Complete
"-37.812736636476, 144.93997707568","{""coordinates"": [144.93997707568, -37.812736636476], ""type"": ""Point""}",599,-37.81273664,30,Little Docklands Drive,30 Little Docklands Drive  Docklands,318666.7488455,5812962.86572058,13504,144.93997708,Docklands,119759,,False,False,False,False,Complete
"-37.80041620653, 144.953821895034","{""coordinates"": [144.953821895034, -37.80041620653], ""type"": ""Point""}",592,-37.80041621,23,Wreckyn Street,23 Wreckyn Street  North Melbourne,319855.62536822,5814356.80416819,56715,144.95382189,North Melbourne,1189,,False,False,False,False,Complete
