_id,geo_point_2d,geo_shape,built,dnstr_pit,upstr_inv,upstr_pit,ref,width_mm,condition,carrying,operator,diameter,material,height_mm,form,mat_desc,dnstr_inv
17064,"-37.81469504713323, 144.9465802032836","{""coordinates"": [[144.94677635246154, -37.81463943962904], [144.94638405410564, -37.814750654637415]], ""type"": ""LineString""}",2000-01-01,1153443,6.06,1153445,1139044,0,4.63611044723722,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,4.04
17065,"-37.80938013229077, 144.94941024239355","{""coordinates"": [[144.94953681943036, -37.80931778047013], [144.94928366535675, -37.8094424841114]], ""type"": ""LineString""}",1944-01-01,1143425,,1143429,1128414,0,3.29844931569848,Stormwater,City of Melbourne,375,Earthenware,0,Pipe,Earthenware,
17066,"-37.81468257494309, 144.9426674172991","{""coordinates"": [[144.9426420580161, -37.814691772598664], [144.9426927765821, -37.81467337728752]], ""type"": ""LineString""}",2000-01-01,1154117,,1154116,1139701,0,4.63611016106889,Stormwater,City of Melbourne,100,Concrete,0,Pipe,RCP up to 375 Diameter,
17067,"-37.808207779776424, 144.9717016087256","{""coordinates"": [[144.97164670417166, -37.80805664916608], [144.9717565132795, -37.80835891038676]], ""type"": ""LineString""}",1980-01-01,1140725,,1148666,1126615,0,4.16552714904777,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17068,"-37.80068881328354, 144.9619009167135","{""coordinates"": [[144.96188843936014, -37.800682785645144], [144.96191339406687, -37.80069484092195]], ""type"": ""LineString""}",1936-01-01,1148578,,1148581,1129454,0,3.10797268157846,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17069,"-37.80070134482422, 144.96196640933596","{""coordinates"": [[144.96191339406687, -37.80069484092195], [144.96201942460505, -37.80070784872648]], ""type"": ""LineString""}",1936-01-01,1148579,,1148578,1129455,0,3.10797268113119,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17070,"-37.80832445968771, 144.92344202711914","{""coordinates"": [[144.92396159077478, -37.80837748714514], [144.9229224634635, -37.80827143223028]], ""type"": ""LineString""}",1969-01-01,1150293,,1150289,1131447,0,3.90674990213854,Stormwater,City of Melbourne,225,Concrete,0,Pipe,Unknown,
17071,"-37.79619628937637, 144.92175150296464","{""coordinates"": [[144.92184350265163, -37.79629778807161], [144.92165950327762, -37.79609479068112]], ""type"": ""LineString""}",1995-01-01,1145283,,1145287,1133751,0,4.51848146978515,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17072,"-37.82600771580016, 144.95173993188595","{""coordinates"": [[144.951712898418, -37.82601052756442], [144.95176696535395, -37.82600490403589]], ""type"": ""LineString""}",1990-01-01,1152971,,1145531,1134407,0,,Stormwater,4,900,Concrete,0,Pipe,Main Drain,
17073,"-37.82776168872384, 144.96208818742542","{""coordinates"": [[144.9621609856872, -37.82783604979609], [144.96201538916367, -37.82768732765158]], ""type"": ""LineString""}",1981-01-01,1151385,,1152990,1134789,0,,Stormwater,4,2250,Concrete,0,Pipe,Main Drain,
17074,"-37.82606834265707, 144.96686091943292","{""coordinates"": [[144.96691453128696, -37.82605279273455], [144.96680730757885, -37.826083892579575]], ""type"": ""LineString""}",1981-01-01,1151455,,1151455,1135059,0,4.2706202926381,Stormwater,City of Melbourne,675,Concrete,0,Pipe,RCP 600 Diameter and above,
17075,"-37.8277560141715, 144.96618775971456","{""coordinates"": [[144.96617475974827, -37.82775351368567], [144.96620075968087, -37.82775851465732]], ""type"": ""LineString""}",1981-01-01,1141733,,1141732,1135039,0,4.18910139305492,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17076,"-37.810909964458475, 144.9706495147538","{""coordinates"": [[144.97077057942033, -37.81087465474993], [144.97052845008724, -37.81094527416701]], ""type"": ""LineString""}",1928-01-01,1149033,,1149032,1127255,0,2.91749743279197,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17077,"-37.817077573410366, 144.96510862487105","{""coordinates"": [[144.96511463669304, -37.81709043254898], [144.96510261304908, -37.81706471427175]], ""type"": ""LineString""}",1941-01-01,1148916,,1143237,1127506,0,3.22707002132673,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17078,"-37.79974222050862, 144.9431029028816","{""coordinates"": [[144.94334844285135, -37.79945079860315], [144.94285736291184, -37.800033642414085]], ""type"": ""LineString""}",1933-01-01,1149674,,1144306,1129550,0,3.03659295795789,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17079,"-37.8431436176348, 144.97826338733893","{""coordinates"": [[144.97824284766574, -37.843148400220315], [144.97828392701211, -37.84313883504929]], ""type"": ""LineString""}",1889-01-01,1151116,,1142656,1134035,0,1.98903723843567,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17080,"-37.821414998269816, 144.96064423878735","{""coordinates"": [[144.9606267387179, -37.82139849879564], [144.9606617388568, -37.821431497743994]], ""type"": ""LineString""}",1940-01-01,1142033,,1142021,1137930,0,3.20320733200002,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
17081,"-37.821500997607146, 144.96042374324648","{""coordinates"": [[144.96046374188205, -37.82148049757088], [144.9603837446109, -37.8215214976434]], ""type"": ""LineString""}",1940-01-01,1142019,,1142020,1137935,0,3.20320732982222,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
17082,"-37.814982960883896, 144.96456010064992","{""coordinates"": [[144.9646385868481, -37.81495945058953], [144.96448161445173, -37.815006471178265]], ""type"": ""LineString""}",1940-01-01,1142905,,1142912,1128570,0,3.20321115127492,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17083,"-37.80393992745101, 144.96195179342175","{""coordinates"": [[144.96198159476873, -37.80377715084467], [144.9619219920748, -37.80410270405736]], ""type"": ""LineString""}",1924-01-01,1149617,,1149618,1129357,0,2.8478789278736,Stormwater,City of Melbourne,900,Brick,0,Pipe,Brick Barrel,
17084,"-37.79346315634386, 144.91847681067017","{""coordinates"": [[144.91844510364294, -37.79348453721771], [144.9185085176974, -37.79344177547002]], ""type"": ""LineString""}",1995-01-01,1145021,,1145020,1133535,0,4.51848156524704,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17085,"-37.783182074106946, 144.9639614631908","{""coordinates"": [[144.9638633811094, -37.78379727647042], [144.9640595452722, -37.78256687174348]], ""type"": ""LineString""}",1939-01-01,1151672,,1151674,1135659,0,3.34671198071609,Stormwater,City of Melbourne,450,Concrete,0,Pipe,RCP 450 & 525 Diameter,
17086,"-37.809969512424544, 144.9895775359248","{""coordinates"": [[144.98978453473134, -37.80999101562246], [144.98937053711828, -37.80994800922664]], ""type"": ""LineString""}",1996-01-01,1147219,,1147218,1133243,0,4.54199500025897,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17087,"-37.80928933051719, 144.91466836530478","{""coordinates"": [[144.91427133972653, -37.80927581268132], [144.91506539088303, -37.809302848353056]], ""type"": ""LineString""}",1940-01-01,1146075,,1146076,1137541,0,,Stormwater,4,0,Unknown,0,Pipe,Unknown,
17088,"-37.81051410022051, 144.98353129345398","{""coordinates"": [[144.98340191464385, -37.81050015446115], [144.9836606722641, -37.810528045979865]], ""type"": ""LineString""}",1940-01-01,1151155,,1151156,1134109,0,3.20320885426581,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
17089,"-37.815586884917394, 144.96924411289132","{""coordinates"": [[144.9691786085462, -37.81544438806955], [144.96930961723643, -37.81572938176524]], ""type"": ""LineString""}",1950-01-01,1143139,,1143140,1128590,0,3.44133897396893,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17090,"-37.80330108243417, 144.96663316399236","{""coordinates"": [[144.96665852025433, -37.80315459494186], [144.96660780773036, -37.803447569926476]], ""type"": ""LineString""}",1917-01-01,1149505,,1149504,1129072,0,2.68322148412205,Stormwater,City of Melbourne,525,Brick,0,Pipe,Brick Barrel,
17091,"-37.79832635522196, 144.96221374979143","{""coordinates"": [[144.9621538737993, -37.798252818925135], [144.96227362578358, -37.79839989151878]], ""type"": ""LineString""}",1940-01-01,1152463,,1152461,1137720,0,,Stormwater,4,0,Unknown,0,Pipe,Unknown,
17092,"-37.82961635657281, 144.9861215322702","{""coordinates"": [[144.98591253499458, -37.829600359302454], [144.98633052954582, -37.82963235384316]], ""type"": ""LineString""}",1940-01-01,1142343,,1142340,1136977,0,3.20320768019202,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Unknown,
17093,"-37.810941181459334, 144.9708781756072","{""coordinates"": [[144.9708965135078, -37.810980929828695], [144.9708598377066, -37.810901433089974]], ""type"": ""LineString""}",1984-01-01,1148859,,1140789,1127281,0,4.25964451029087,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17094,"-37.81609176843432, 144.9682174375983","{""coordinates"": [[144.96824531467007, -37.816084158258974], [144.96818956052653, -37.81609937860966]], ""type"": ""LineString""}",1921-01-01,1143285,,1148962,1127633,0,2.75087948967489,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17095,"-37.80224639042532, 144.95642765500472","{""coordinates"": [[144.9564018753222, -37.80239339174759], [144.95645343468723, -37.80209938910304]], ""type"": ""LineString""}",1917-01-01,1143821,,1143822,1129285,0,2.65564069366034,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17096,"-37.799789870103446, 144.95297242767248","{""coordinates"": [[144.95300127043961, -37.79981270351914], [144.95294358490534, -37.799767036687754]], ""type"": ""LineString""}",2001-01-01,1150269,,1151624,1135547,0,4.6872821612651,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
17097,"-37.79266943846255, 144.92243233013505","{""coordinates"": [[144.92257451058418, -37.79282178201069], [144.92229014968592, -37.79251709491441]], ""type"": ""LineString""}",1993-01-01,1151083,,1144874,1133909,0,4.47145478650929,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17098,"-37.82845853022748, 144.9735111528882","{""coordinates"": [[144.9734156260004, -37.82848459666343], [144.97360667977597, -37.82843246379152]], ""type"": ""LineString""}",1944-01-01,,,1150711,1132570,0,,Stormwater,City of Melbourne,0,Unknown,0,Pipe,Unknown,
17099,"-37.8093999276903, 144.932374154355","{""coordinates"": [[144.93239234942106, -37.809276811832476], [144.9323559592889, -37.809523043548126]], ""type"": ""LineString""}",1940-01-01,1150276,,1146146,1137582,0,3.2243461922357,Stormwater,City of Melbourne,975,Brick,0,Pipe,Unknown,
17100,"-37.81447886451285, 144.9697185702532","{""coordinates"": [[144.9697145879826, -37.81447037164819], [144.96972255252382, -37.81448735737751]], ""type"": ""LineString""}",1997-01-01,1143340,,1143339,1127414,0,4.6007987592448,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
17101,"-37.79969221262989, 144.9621992981618","{""coordinates"": [[144.96226303503641, -37.799297738215], [144.96213556128723, -37.800086687044775]], ""type"": ""LineString""}",1940-01-01,1149862,,1152448,1137709,0,,Stormwater,4,600,Unknown,0,Pipe,Unknown,
17102,"-37.811047812428555, 144.94585803679666","{""coordinates"": [[144.94595566761018, -37.810999510803995], [144.94576040598315, -37.81109611405311]], ""type"": ""LineString""}",1910-01-01,1150092,,1143454,1130802,0,2.5184987776306,Stormwater,City of Melbourne,975,Brick,0,Pipe,Brick Barrel,
17103,"-37.81057194811352, 144.96011854635333","{""coordinates"": [[144.95957654640696, -37.81073045815076], [144.9606605462997, -37.810413438076274]], ""type"": ""LineString""}",1925-01-01,1143881,,1143882,1126831,0,2.84611793277061,Stormwater,City of Melbourne,450,Earthenware,0,Pipe,Earthenware,
17104,"-37.784502177061675, 144.94155605500043","{""coordinates"": [[144.9415735451713, -37.78462767692304], [144.94153856482956, -37.784376677200314]], ""type"": ""LineString""}",1996-01-01,1146959,,1146960,1131045,0,4.54199587471179,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17105,"-37.82254713474032, 144.92790648189907","{""coordinates"": [[144.92782954998825, -37.82374838686305], [144.9279834138099, -37.82134588261759]], ""type"": ""LineString""}",1994-01-01,1151551,,1151548,1135282,0,4.54573799434235,Stormwater,City of Melbourne,1050,Concrete,0,Pipe,RCP 600 Diameter and above,
17106,"-37.81606429799626, 144.97187087718612","{""coordinates"": [[144.9718645054015, -37.81605074989664], [144.97187724897074, -37.81607784609589]], ""type"": ""LineString""}",1890-01-01,1148943,,1142743,1127576,0,2.01283316680758,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17107,"-37.824313600324075, 144.96305869259226","{""coordinates"": [[144.96299375605994, -37.824309502549134], [144.96312362912457, -37.82431769809901]], ""type"": ""LineString""}",1981-01-01,1151366,,1141418,1134724,0,4.18910151991094,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17108,"-37.82552800632835, 144.9647077506985","{""coordinates"": [[144.96465575213043, -37.82555550524698], [144.9647597492666, -37.825500507409714]], ""type"": ""LineString""}",1981-01-01,1141688,,1141689,1134805,0,4.25485001933946,Stormwater,City of Melbourne,375,Concrete,0,Pipe,Unknown,
17109,"-37.80525428915092, 144.94236041538593","{""coordinates"": [[144.94236539663905, -37.805225823391666], [144.94235543413282, -37.80528275491018]], ""type"": ""LineString""}",1926-01-01,1149732,,1144474,1129689,0,2.86990994437205,Stormwater,City of Melbourne,225,Earthenware,0,Pipe,Earthenware,
17110,"-37.803743382954366, 144.96368894386913","{""coordinates"": [[144.96379042082972, -37.803751895644815], [144.96358746690854, -37.80373487026392]], ""type"": ""LineString""}",1998-01-01,1148333,,1148332,1129310,0,4.58908762864056,Stormwater,City of Melbourne,225,Concrete,0,Pipe,RCP up to 375 Diameter,
17111,"-37.81881854156518, 144.95472661156924","{""coordinates"": [[144.95472479210702, -37.818814513253], [144.9547284310315, -37.81882256987736]], ""type"": ""LineString""}",1887-01-01,1150530,,1140524,1132022,0,1.94138644521223,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17112,"-37.79671678002023, 144.95106594262433","{""coordinates"": [[144.95097539459402, -37.79658679734296], [144.95115649065463, -37.7968467626975]], ""type"": ""LineString""}",1986-01-01,1152204,,1144160,1136674,0,4.36294263721263,Stormwater,City of Melbourne,375,Concrete,0,Pipe,Unknown,
17113,"-37.807830812558954, 144.91661089887145","{""coordinates"": [[144.91661336196813, -37.807809818322674], [144.9166084357748, -37.807851806795234]], ""type"": ""LineString""}",1969-01-01,1146240,,1146241,1131502,0,3.90674987820038,Stormwater,City of Melbourne,300,Concrete,0,Pipe,RCP up to 375 Diameter,
17114,"-37.81427718049153, 144.96309310699803","{""coordinates"": [[144.96305712586437, -37.81419735551768], [144.9631290881317, -37.81435700546539]], ""type"": ""LineString""}",1884-01-01,1149020,,1149019,1131815,1425,,Stormwater,4,0,Brick,1900,Pipe,Main Drain,
17115,"-37.81992962756587, 144.94259796581773","{""coordinates"": [[144.9426195056249, -37.81997703928192], [144.94257642601056, -37.819882215849816]], ""type"": ""LineString""}",2004-01-01,1153699,1.318,1153700,1139281,0,4.7521013970533,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,1.206
17116,"-37.798100759399475, 144.94920302254218","{""coordinates"": [[144.9492986466036, -37.79803271597234], [144.94910739848075, -37.7981688028266]], ""type"": ""LineString""}",1997-01-01,1144141,,1144139,1131307,0,4.60079726275914,Stormwater,City of Melbourne,375,Concrete,0,Pipe,RCP up to 375 Diameter,
17117,"-37.80099438633539, 144.92843700734284","{""coordinates"": [[144.92824065765177, -37.8009408716739], [144.92863335703387, -37.801047900996885]], ""type"": ""LineString""}",1940-01-01,1152284,,1152282,1138131,0,,Stormwater,4,0,Unknown,0,Pipe,Unknown,
17118,"-37.800970710879895, 144.92680109870125","{""coordinates"": [[144.92674334764678, -37.8009392119961], [144.92685884975572, -37.80100220976368]], ""type"": ""LineString""}",1940-01-01,1152389,,1152388,1138111,0,,Stormwater,4,0,Unknown,0,Pipe,Unknown,
17119,"-37.81616431432636, 144.96393937717738","{""coordinates"": [[144.96392784857892, -37.81617366293032], [144.96395090577582, -37.816154965722404]], ""type"": ""LineString""}",1885-01-01,1149453,,1149452,1128909,0,1.89380128407447,Stormwater,City of Melbourne,600,Earthenware,0,Pipe,Earthenware,
17120,"-37.815332442799054, 144.96639006367732","{""coordinates"": [[144.96638166813517, -37.81533267764514], [144.96639845921948, -37.81533220795297]], ""type"": ""LineString""}",1911-01-01,1149182,,1142993,1128071,0,2.51275147232469,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
17121,"-37.800743415161975, 144.95596593150407","{""coordinates"": [[144.95592539389116, -37.800775392704935], [144.95600646911694, -37.800711437619015]], ""type"": ""LineString""}",1923-01-01,1149615,,1143634,1129349,0,2.79846521528974,Stormwater,City of Melbourne,300,Earthenware,0,Pipe,Earthenware,
