id,asset_number,asset_description,construction_material_lupvalue,grate_length,grate_material_lupvalue,grate_width,model_descr_lupvalue,model_no_lupvalue,object_type_lupvalue,overflow_kerb_lupvalue,lat,lon,construction_material_group
13131,1147619,SWD Pit - Lane Type,Brick,505,Cast Iron,490,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.822087995944536,144.98502391273783,Brick
13132,1152012,SWD Pit - System Node,Precast Concrete,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.826695954614806,144.96313080734384,Concrete/Concrete Composite
13133,1797016,SWD Pit - Double Grated OFK,Concrete,937,Cast Iron,549,SWD Pit - Double Grated Overflow Kerb Pit - Unclassified,300406-000,Double Grated OFK,Exposed Aggregate,-37.794116590523615,144.92249158438943,Concrete/Concrete Composite
13134,1144966,SWD Pit - Lane Type,Precast Concrete,640,Mild Steel,640,SWD Pit - Laneway Type - 600x600 Frame and Grate,300407-002,Lane Type,None,-37.79104679769741,144.92163651717777,Concrete/Concrete Composite
13135,1376268,Grated Manhole,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.825055046667714,144.9763182700476,Brick
13136,1443041,SWD Pit - Run Through Inlet,Other,NA,NA,NA,SWD Pit - Run Through Inlet - Non Standard,300411-001,Run Through Inlet,None,-37.80433252803016,144.94311679809948,Other
13137,1759135,SWD Pit - Grated Kerbside,Concrete,1000,Mild Steel,680,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.8051040743235,144.97048069022392,Concrete/Concrete Composite
13138,1794275,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.815541789458656,144.93751767696608,Concrete/Concrete Composite
13139,1472951,Trench Grate,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Trench Grate,NA,-37.831081232489574,144.97358999477305,Concrete/Concrete Composite
13140,1145752,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.82243876849629,144.92117433096465,Concrete/Concrete Composite
13141,1452250,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.82075993746757,144.97270298945926,Concrete/Concrete Composite
13142,1148953,SWD Pit - Pipe to Pipe,None,NA,NA,NA,SWD Pit - Pipe to Pipe,300419-000,Pipe to Pipe,None,-37.81670043107618,144.96975973179954,Unknown
13143,1364200,SWD Pit - Lane Type,Cast Iron Concrete Infill,350,Cast Iron,350,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.818915937429125,144.9671618399971,Concrete/Concrete Composite
13144,1148374,SWD Pit - Grated Kerbside,Brick,980,Mild Steel,460,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.80963085915618,144.96177212787495,Brick
13145,1141754,SWD Pit - Grated Kerbside,In Situ Concrete,930,Mild Steel,600,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.82893374232578,144.96712427049636,Concrete/Concrete Composite
13146,1758458,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - 900x600 Class D Gatic,300410-005,Junction,None,-37.79602453687862,144.96940479146556,Concrete/Concrete Composite
13147,1452307,Junction Pit,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Junction,NA,-37.80227100958487,144.97041093809,Concrete/Concrete Composite
13148,1152163,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.835978483020625,144.98691072148668,Concrete/Concrete Composite
13149,1573413,SWD Pit - Grated OFK,Cast Iron Concrete Infill,930,Cast Iron,600,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.809494986091536,144.96786880913504,Concrete/Concrete Composite
13150,1150213,SWD Pit - System Node,Brick,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.78745769548796,144.94477087690734,Brick
13151,1376310,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.82130228986363,144.97089431489755,Concrete/Concrete Composite
13152,1151338,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - 600x600 Class C Gatic,300410-003,Junction,None,-37.82780799531323,144.9591390229799,Brick
13153,1148309,SWD Pit - Lane Type,In Situ Concrete,630,Mild Steel,630,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.80416433472229,144.96580673137782,Concrete/Concrete Composite
13154,1151074,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.79301392253424,144.9174458259664,Concrete/Concrete Composite
13155,1472909,Grated Side Entry Pit,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Grated Side Entry,NA,-37.8328380557121,144.9729032466575,Brick
13156,1145599,SWD Pit - Side Entry,In Situ Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - VicRoads Type,300401-003,Side Entry,None,-37.82649929567757,144.95466690013993,Concrete/Concrete Composite
13157,1759095,SWD Pit - Grated Kerbside,Precast Concrete,1000,Mild Steel,680,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.804830292690866,144.9699524268759,Concrete/Concrete Composite
13158,1142143,SWD Pit - Grated Kerbside,Precast Concrete,910,Mild Steel,430,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.83555440182548,144.97646679191092,Concrete/Concrete Composite
13159,1142307,SWD Pit - Grated Kerbside,Precast Concrete,910,Mild Steel,430,SWD Pit - Grated Kerbside Pit - 915x381 Frame and Grate,300404-001,Grated Kerbside,None,-37.8332633568143,144.9811286750273,Concrete/Concrete Composite
13160,1140141,SWD Pit - Grated OFK,Brick,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.813172451058115,144.95523161942836,Brick
13161,1143283,SWD Pit - Grated Kerbside,In Situ Concrete,900,Mild Steel,430,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.81597442775894,144.96812359897442,Concrete/Concrete Composite
13162,1150686,SWD Pit - System Node,Precast Concrete,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.82816226182365,144.98501160910263,Concrete/Concrete Composite
13163,1148625,SWD Pit - Lane Type,In Situ Concrete,900,Mild Steel,540,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.807185767113346,144.9625781120793,Concrete/Concrete Composite
13164,1674619,SWD Pit - Submerged,Brick,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.809917471412376,144.9672482796226,Brick
13165,1376063,Grated Manhole,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.84312408702203,144.97964635073646,Brick
13166,1785562,SWDPit - Grated Kerbside,In Situ Concrete,1000,Mild Steel,690,SWD Pit - Grated Kerbside Pit - Non Standard Frame and Grate,300404-003,Grated Kerbside,None,-37.82124618400477,144.9558297216842,Concrete/Concrete Composite
13167,1140955,SWD Pit - Lane Type,In Situ Concrete,900,Mild Steel,430,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.811441929351034,144.96385952566925,Concrete/Concrete Composite
13168,1150515,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.79644707157821,144.94025027022556,Brick
13169,1741217,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,600,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.79740764998811,144.93116185152934,Concrete/Concrete Composite
13170,1507883,SWD Pit - Junction,Concrete,NA,NA,NA,SWD Pit - Junction Pit - 750x750 Class D Gatic,300410-004,Junction,None,-37.79474352888195,144.92412138165162,Concrete/Concrete Composite
13171,1452308,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.801149931906146,144.97029000506808,Concrete/Concrete Composite
13172,1143090,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.81254899930404,144.97090578995406,Brick
13173,1592174,SWD Pit - Other,Other,NA,NA,NA,NA,NA,Junction,NA,-37.83039965074696,144.97429036155052,Other
13174,1147073,SWD Pit - Lane Type,Precast Concrete,NA,Mild Steel,NA,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.80927695786334,144.97453054445995,Concrete/Concrete Composite
13175,1140808,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,600,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.81028870997091,144.96961176188563,Concrete/Concrete Composite
13176,1153291,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.8189918248614,144.96190770903326,Concrete/Concrete Composite
13177,1153420,SWD Pit - Not Known,Precast Concrete,0,Not Known,0,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.78206211197958,144.94440621959757,Concrete/Concrete Composite
13178,1142800,SWD Pit - Grated Kerbside,In Situ Concrete,600,Mild Steel,380,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.81383842888882,144.96995048586888,Concrete/Concrete Composite
13179,1152117,SWD Pit - Grated Kerbside,In Situ Concrete,930,Mild Steel,430,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.82046542677952,144.96761123347608,Concrete/Concrete Composite
13180,1142518,SWD Pit - Grated Side Entry,Precast Concrete,910,Mild Steel,430,SWD Pit - Grated Side Entry Pit - 915x381 Frame and Grate,300402-001,Grated Side Entry,None,-37.83538638699261,144.98108374873803,Concrete/Concrete Composite
13181,1141878,SWD Pit - Grated OFK,In Situ Concrete,930,Mild Steel,430,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, 915x381 Frame and Grate",300405-001,Grated OFK,Bluestone,-37.82131942647345,144.96417634329785,Concrete/Concrete Composite
13182,1146416,SWD Pit - Lane Type,Brick,600,Mild Steel,600,SWD Pit - Laneway Type - 600x600 Frame and Grate,300407-002,Lane Type,None,-37.80194379983892,144.93065945579275,Brick
13183,1140486,SWD Pit - Lane Type,Brick,630,Mild Steel,630,SWD Pit - Laneway Type - 600x600 Frame and Grate,300407-002,Lane Type,None,-37.81681698061172,144.9594496157401,Brick
13184,1142443,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.83594130651913,144.98690264188755,Brick
13185,1452499,Grated Manhole,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,300401-000,Grated Manhole,NA,-37.78469597844622,144.96273003236337,Concrete/Concrete Composite
13186,1759380,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.81188630104985,144.96724471466533,Concrete/Concrete Composite
13187,1452611,Grated Manhole,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.78743595845655,144.95062401767345,Concrete/Concrete Composite
13188,1576637,SWD Pit - Grated Manhole,Mild Steel,NA,Mild Steel,NA,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.80089785887441,144.94987513132685,Metal
13189,1598625,SWD Pit - Lane Type,Not Known,700,Mild Steel,700,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.77825515240877,144.93999975387393,Unknown
13190,1801020,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.808176654833375,144.95774258053473,Unknown
13191,1785515,SWDPit - Lane Type,In Situ Concrete,660,Mild Steel,660,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.821217124762505,144.95616475023698,Concrete/Concrete Composite
13192,1363447,SWD Pit - Junction,Not Known,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.78906508301882,144.940156970432,Unknown
13193,1453427,Not Known,Not Known,NA,NA,NA,SWD Pit - Not Known,NA,Not Known,NA,-37.84294394649214,144.9797253596385,Unknown
13194,1152702,SWD Pit - System Node,Brick,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.793143126559755,144.94651696970251,Brick
13195,1452313,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.80596008139734,144.97137897354338,Concrete/Concrete Composite
13196,1144219,SWD Pit - Other,Not Known,930,Mild Steel,430,SWD Pit - Grated Side Entry Pit - Unclassified,300402-000,Grated Side Entry,None,-37.79604281913448,144.94193149295077,Unknown
13197,1140741,SWD Pit - Lane Type,In Situ Concrete,530,Mild Steel,530,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.81064753736519,144.97258126669078,Concrete/Concrete Composite
13198,1145652,SWD Pit - Lane Type,Precast Concrete,NA,Mild Steel,NA,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.8235827026236,144.9403610353352,Concrete/Concrete Composite
13199,1472945,Trench Grate,Not Known,NA,NA,NA,SWD Pit - Not Known,NA,Trench Grate,NA,-37.8299539002068,144.97372832257946,Unknown
13200,1146684,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,Concrete,-37.78765873583494,144.95203353717508,Concrete/Concrete Composite
13201,1452556,Grated Manhole,Not Known,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.784588029344974,144.96115795565171,Unknown
13202,1151611,SWD Pit - System Node,Not Known,NA,NA,NA,SWD Pit - System Node,300414-000,System Node,None,-37.82231598931315,144.9090195218714,Unknown
13203,1148514,SWD Pit - Grated OFK,Brick,930,Mild Steel,600,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.80628525468053,144.96157505526557,Brick
13204,1153919,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.82216740678692,144.9501771363764,Unknown
13205,1146979,SWD Pit - Grated Side Entry,Precast Concrete,930,Mild Steel,600,SWD Pit - Grated Side Entry Pit - Unclassified,300402-000,Grated Side Entry,None,-37.78930876034258,144.9456155454128,Concrete/Concrete Composite
13206,1153995,SWD Pit - Grated Side Entry,In Situ Concrete,915,Cast Iron,380,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 915x381 Frame and Grate",300405-004,Grated OFK,Concrete,-37.81191057263363,144.94546967376667,Concrete/Concrete Composite
13207,1147574,SWD Pit - Grated OFK,Brick,1070,Cast Iron,500,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, Non Standard Frame and Grate",300405-003,Grated OFK,Bluestone,-37.8243340813452,144.9884595283909,Brick
13208,1146171,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,None,-37.80945681469694,144.93415627950702,Concrete/Concrete Composite
13209,1645585,SWD Pit - Junction,In Situ Concrete,0,None,0,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.82091466218194,144.94685012044033,Concrete/Concrete Composite
13210,1151252,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.82366441747739,144.95911412231249,Concrete/Concrete Composite
13211,1140630,SWD Pit - Grated OFK,Concrete,940,Cast Iron,550,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, 937x549 Frame and Grate",300405-002,Grated OFK,Bluestone,-37.81641277114418,144.9612165173563,Concrete/Concrete Composite
13212,1153563,SWD Pit - Grated OFK,Brick,1020,Mild Steel,520,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.82079117921779,144.94853943307902,Brick
13213,1152292,SWD Pit - Not Known,Precast Concrete,0,Not Known,0,SWD Pit - Not Known,300418-000,Not Known,Not Known,-37.801671705661306,144.9293248229757,Concrete/Concrete Composite
13214,1800625,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,None,-37.805501456159725,144.9089588336146,Concrete/Concrete Composite
13215,1150788,SWD Pit - Junction,Brick,0,None,0,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,Not Known,-37.82502464980264,144.98827467636215,Brick
13216,1759421,SWD Pit - Submerged,Brick,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.812008391817066,144.96723841259444,Brick
13217,1452458,Grated Manhole,Precast Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.782025024023646,144.9620090138038,Concrete/Concrete Composite
13218,1153104,SWD Pit - Grated OFK,Precast Concrete,930,Mild Steel,600,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.77941473937979,144.9416825960018,Concrete/Concrete Composite
13219,1452428,Grated Manhole,Not Known,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.81396000807016,144.97484955077314,Unknown
13220,1140040,SWD Pit - Lane Type,Brick,600,Mild Steel,600,SWD Pit - Laneway Type - Unclassified,300407-000,Lane Type,None,-37.811836161585035,144.95150738166606,Brick
13221,1376316,Grated Manhole,In Situ Concrete,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.82153968369822,144.97197320544166,Concrete/Concrete Composite
13222,1152901,SWD Pit - Junction Pit,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.822600321762,144.9525176251505,Concrete/Concrete Composite
13223,1582513,SWD Pit - Lane Type,In Situ Concrete,900,Mild Steel,680,SWD Pit - Laneway Type - Non Standard Frame and Grate,300407-003,Lane Type,None,-37.8213028341015,144.9645040968845,Concrete/Concrete Composite
13224,1152089,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.82323092676137,144.95080618311363,Unknown
13225,1146562,SWD Pit - Grated OFK,Brick,930,Mild Steel,600,SWD Pit - Grated Overflow Kerb Pit - Unclassified,300405-000,Grated OFK,Concrete,-37.78089862187869,144.9512294802555,Brick
13226,1151841,SWD Pit - Junction,Brick,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.80784847783918,144.9568248841725,Brick
13227,1452279,Grated Manhole,Brick,NA,NA,NA,SWD Pit - Not Known,NA,Grated Manhole,NA,-37.82081702129427,144.97127693488386,Brick
13228,1800981,SWD Pit - Pipe to Pipe,Other,NA,NA,NA,SWD Pit - Pipe to Pipe,300419-000,Pipe to Pipe,None,-37.80586196980918,144.9572222011724,Other
13229,1144202,SWD Pit - Grated Manhole,Brick,NA,Cast Iron,NA,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.79439958342447,144.94201729871148,Brick
13230,1145882,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.82880602878596,144.90718456163532,Concrete/Concrete Composite
13231,1142456,SWD Pit - Grated OFK,Brick,910,Mild Steel,430,"SWD Pit - Grated Overflow Kerb Pit - Bluestone Kerb, 915x381 Frame and Grate",300405-001,Grated OFK,Bluestone,-37.83936154384835,144.98618102982914,Brick
13232,1149195,SWD Pit - Junction Pit,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.81208312380762,144.95924259516175,Concrete/Concrete Composite
13233,1147836,SWD Pit - Grated Side Entry,Brick,900,Mild Steel,430,SWD Pit - Grated Side Entry Pit - 915x381 Frame and Grate,300402-001,Grated Side Entry,None,-37.79291699850083,144.9735170194951,Brick
