area_code,area_level,as_at,persons,estimate_type,sa2_code,sa2_name,sa3_name,sa4_name,gccsa_name
21127,SA2,2011-06-30,0,Final,1127,West Melbourne,Melbourne City,MELBOURNE - INNER,GREATER MELBOURNE
21127,SA2,2012-06-30,0,Revised,1127,West Melbourne,Melbourne City,MELBOURNE - INNER,GREATER MELBOURNE
21127,SA2,2013-06-30,0,Revised,1127,West Melbourne,Melbourne City,MELBOURNE - INNER,GREATER MELBOURNE
21127,SA2,2014-06-30,0,Revised,1127,West Melbourne,Melbourne City,MELBOURNE - INNER,GREATER MELBOURNE
21127,SA2,2015-06-30,0,Preliminary,1127,West Melbourne,Melbourne City,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2005-06-30,13269,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2006-06-30,13550,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2007-06-30,13731,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2008-06-30,13928,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2009-06-30,14245,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2010-06-30,14595,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2011-06-30,15009,Final,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2012-06-30,15167,Revised,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2013-06-30,15327,Revised,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2014-06-30,15869,Revised,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21128,SA2,2015-06-30,16442,Preliminary,1128,Albert Park,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2005-06-30,14216,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2006-06-30,14477,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2007-06-30,14790,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2008-06-30,15076,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2009-06-30,15425,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2010-06-30,15552,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2011-06-30,15666,Final,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2012-06-30,15904,Revised,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2013-06-30,16079,Revised,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2014-06-30,16344,Revised,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21129,SA2,2015-06-30,16487,Preliminary,1129,Elwood,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2005-06-30,13543,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2006-06-30,14049,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2007-06-30,14577,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2008-06-30,14958,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2009-06-30,15315,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2010-06-30,15363,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2011-06-30,15413,Final,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2012-06-30,15995,Revised,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2013-06-30,16554,Revised,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2014-06-30,16760,Revised,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21130,SA2,2015-06-30,16967,Preliminary,1130,Port Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2005-06-30,9,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2006-06-30,9,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2007-06-30,10,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2008-06-30,11,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2009-06-30,13,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2010-06-30,14,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2011-06-30,15,Final,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2012-06-30,15,Revised,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2013-06-30,15,Revised,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2014-06-30,15,Revised,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21131,SA2,2015-06-30,15,Preliminary,1131,Port Melbourne Industrial,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2005-06-30,9532,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2006-06-30,9719,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2007-06-30,9963,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2008-06-30,10126,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2009-06-30,10343,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2010-06-30,10400,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2011-06-30,10396,Final,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2012-06-30,11243,Revised,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2013-06-30,11688,Revised,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2014-06-30,12227,Revised,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21132,SA2,2015-06-30,12660,Preliminary,1132,South Melbourne,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2005-06-30,21537,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2006-06-30,21990,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2007-06-30,22471,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2008-06-30,22918,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2009-06-30,23451,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2010-06-30,23798,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2011-06-30,24091,Final,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2012-06-30,25307,Revised,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2013-06-30,25814,Revised,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2014-06-30,26383,Revised,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21133,SA2,2015-06-30,27174,Preliminary,1133,St Kilda,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2005-06-30,15725,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2006-06-30,15847,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2007-06-30,15948,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2008-06-30,16157,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2009-06-30,16480,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2010-06-30,16653,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2011-06-30,16686,Final,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2012-06-30,16778,Revised,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2013-06-30,16934,Revised,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2014-06-30,17230,Revised,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21134,SA2,2015-06-30,17397,Preliminary,1134,St Kilda East,Port Phillip,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2005-06-30,8783,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2006-06-30,8863,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2007-06-30,8990,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2008-06-30,9148,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2009-06-30,9260,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2010-06-30,9318,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2011-06-30,9301,Final,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2012-06-30,9363,Revised,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2013-06-30,9446,Revised,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2014-06-30,9583,Revised,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21135,SA2,2015-06-30,9769,Preliminary,1135,Armadale,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2005-06-30,17358,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2006-06-30,17594,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2007-06-30,17921,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2008-06-30,18299,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2009-06-30,18583,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2010-06-30,18695,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2011-06-30,18738,Final,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2012-06-30,19531,Revised,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2013-06-30,20031,Revised,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2014-06-30,20726,Revised,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21136,SA2,2015-06-30,20943,Preliminary,1136,Prahran - Windsor,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2005-06-30,14110,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2006-06-30,14406,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2007-06-30,14572,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2008-06-30,14860,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2009-06-30,15292,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2010-06-30,15566,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2011-06-30,15778,Final,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2012-06-30,16688,Revised,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2013-06-30,17527,Revised,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2014-06-30,18927,Revised,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21137,SA2,2015-06-30,19981,Preliminary,1137,South Yarra - East,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2005-06-30,13672,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2006-06-30,13765,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2007-06-30,13861,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2008-06-30,13956,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2009-06-30,13979,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2010-06-30,13939,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2011-06-30,13768,Final,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2012-06-30,13816,Revised,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2013-06-30,13879,Revised,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2014-06-30,13944,Revised,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21138,SA2,2015-06-30,14086,Preliminary,1138,Toorak,Stonnington - West,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2005-06-30,4498,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2006-06-30,4537,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2007-06-30,4638,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2008-06-30,4727,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2009-06-30,4833,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2010-06-30,5029,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2011-06-30,5213,Final,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2012-06-30,5413,Revised,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2013-06-30,6475,Revised,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2014-06-30,7020,Revised,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21139,SA2,2015-06-30,7553,Preliminary,1139,Abbotsford,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2005-06-30,8525,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2006-06-30,8586,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2007-06-30,8692,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2008-06-30,8747,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2009-06-30,8761,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2010-06-30,8801,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2011-06-30,8786,Final,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2012-06-30,8820,Revised,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2013-06-30,8882,Revised,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2014-06-30,8969,Revised,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21140,SA2,2015-06-30,9090,Preliminary,1140,Carlton North - Princes Hill,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2005-06-30,5653,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2006-06-30,5761,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2007-06-30,5939,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2008-06-30,6185,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2009-06-30,6454,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2010-06-30,6684,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2011-06-30,6867,Final,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2012-06-30,7124,Revised,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2013-06-30,7253,Revised,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2014-06-30,7767,Revised,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21141,SA2,2015-06-30,8435,Preliminary,1141,Collingwood,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2005-06-30,8961,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2006-06-30,9241,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2007-06-30,9596,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2008-06-30,9857,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2009-06-30,10050,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2010-06-30,10238,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2011-06-30,10214,Final,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2012-06-30,10563,Revised,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2013-06-30,10815,Revised,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2014-06-30,11052,Revised,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21142,SA2,2015-06-30,11386,Preliminary,1142,Fitzroy,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2005-06-30,11486,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2006-06-30,11606,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2007-06-30,11725,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2008-06-30,11937,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2009-06-30,12104,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2010-06-30,12163,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2011-06-30,12143,Final,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2012-06-30,12351,Revised,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2013-06-30,12445,Revised,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2014-06-30,12703,Revised,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21143,SA2,2015-06-30,13000,Preliminary,1143,Fitzroy North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2005-06-30,25510,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2006-06-30,25883,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2007-06-30,26313,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2008-06-30,26774,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2009-06-30,27312,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2010-06-30,27583,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2011-06-30,27841,Final,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2012-06-30,28738,Revised,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2013-06-30,29532,Revised,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2014-06-30,30530,Revised,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21144,SA2,2015-06-30,31253,Preliminary,1144,Richmond (Vic.),Yarra,MELBOURNE - INNER,GREATER MELBOURNE
21145,SA2,2005-06-30,7909,Final,1145,Yarra - North,Yarra,MELBOURNE - INNER,GREATER MELBOURNE
